data_iniSE,epiweek,casos_est,casos_est_min,casos_est_max,casos,municipio_geocodigo,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,Rt,municipio_nome,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
2021-09-26,202139,76,76,76,76,4209102,0.16081673,12.716303,0,1,420910220213919700,2023-11-24,0.8570126,Joinville,597658,18,99.1328242857143,0,0,1,85.442085,72.9139865714286,21.3145357142857,24.1428571428571,3,NA,NA,NA,NA,4209102,16.4676,22.637485714285713,19.064385714285716,225.524,73.88425714285714,97.83578571428572,88.56718571428571
2021-10-03,202140,43,43,43,43,4209102,2.4387348e-4,7.1947503,0,1,420910220214019700,2023-11-24,0.5279126,Joinville,597658,16.4285714285714,100,0,0,1,89.5521557142857,77.2499871428571,18.359524,20.2857142857143,1,NA,NA,NA,NA,4209102,15.212314285714283,18.881,16.757128571428574,335.7275,80.61934285714285,96.1349,89.86095714285715
2021-10-10,202141,69,69,69,69,4209102,0.44541952,11.545064,0,1,420910220214119700,2023-11-24,0.9771046,Joinville,597658,18.7142857142857,99.1392157142857,1,0,1,89.227005,79.8330164285714,20.9082422857143,23,1,NA,NA,NA,NA,4209102,16.816685714285715,21.851042857142858,18.78805714285714,225.7695,75.56195714285714,98.0515,89.83341428571428
2021-10-17,202142,72,72,72,72,4209102,0.82490295,12.047024,0,1,420910220214219700,2023-11-24,1.1754066,Joinville,597658,15.4285714285714,99.1263634285714,0,0,1,84.6624548571429,67.7343264285714,18.8381188571429,21.7142857142857,3,NA,NA,NA,NA,4209102,13.8652,19.10467142857143,16.2661,199.8482,72.93887142857143,95.90108571428571,86.46405714285714
2021-10-24,202143,78,78,78,78,4209102,0.8796294,13.050942,0,1,420910220214319700,2023-11-24,1.2174302,Joinville,597658,18,98.2527268571429,0,0,1,82.2152487142857,66.4928482857143,21.7361108571429,24.7142857142857,8,NA,NA,NA,NA,4209102,16.345342857142857,22.166,18.8639,147.8714,73.82402857142857,96.72928571428572,87.73028571428571
2021-10-31,202144,95,95,95,95,4209102,0.9624098,15.895378,0,1,420910220214419700,2023-11-24,1.3177421,Joinville,597658,20.2857142857143,98.2910742857143,1,1,1,83.1237512857143,68.2001601428571,23.15873,26,5,NA,NA,NA,NA,4209102,18.28612857142857,23.319,20.24807142857143,256.8463,74.14764285714286,98.40378571428572,89.25958571428572
2021-11-07,202145,86,86,86,86,4209102,0.67699087,14.389501,0,1,420910220214519700,2023-11-24,1.0737104,Joinville,597658,18.2857142857143,98.2783614285714,1,0,1,88.3441092857143,74.682598,19.7785257142857,21.5714285714286,3,NA,NA,NA,NA,4209102,16.244600000000002,19.3664,17.5431,210.7914,77.25792857142856,95.4398,88.0616
2021-11-14,202146,100,100,100,100,4209102,0.82624716,16.731977,0,2,420910220214619700,2023-11-24,1.1470412,Joinville,597658,19,96.55012,1,0,1,79.6996344285714,66.5286434285714,22.2152778571429,24.7142857142857,4,NA,NA,NA,NA,4209102,16.818085714285715,22.4717,19.25604285714286,190.3363,72.20628571428571,96.24365714285716,85.81981428571429
2021-11-21,202147,104,104,104,104,4209102,0.81199026,17.401257,0,2,420910220214719700,2023-11-24,1.1347756,Joinville,597658,18.5714285714286,97.4364057142857,1,0,1,75.6100592857143,56.0687141428571,24.0714285714286,28.4285714285714,3,NA,NA,NA,NA,4209102,17.185014285714285,26.444242857142857,21.176614285714287,48.0325,57.551585714285714,93.30101428571427,78.69387142857143
2021-11-28,202148,114,114,114,114,4209102,0.8721884,19.074453,0,2,420910220214819700,2023-11-24,1.1691325,Joinville,597658,20.5714285714286,94.9665771428571,1,0,1,79.8099871428571,69.1092547142857,23.697479,26,14,NA,NA,NA,NA,4209102,18.75445714285714,24.837357142857144,21.4538,106.5851,66.15491428571428,93.69422857142855,82.01075714285714
2021-12-05,202149,104,104,104,104,4209102,0.5010648,17.401257,0,2,420910220214919700,2023-11-24,1.0003694,Joinville,597658,19.2857142857143,93.4163162857143,1,0,1,76.8571271428571,61.720436428571396,22.2675068571429,24.5714285714286,37,NA,NA,NA,NA,4209102,16.935114285714285,23.0395,19.672657142857144,211.0472,64.68005714285714,94.7334,81.64934285714286
2021-12-12,202150,115,115,115,115,4209102,0.685287,19.241774,0,2,420910220215019700,2023-11-24,1.0666779,Joinville,597658,23,95.9357757142857,1,0,1,83.4355205714286,73.2594077142857,25.6518965714286,28,78,NA,NA,NA,NA,4209102,20.870557142857145,25.68792857142857,22.92497142857143,142.5066,75.76757142857143,98.15554285714286,88.62831428571428
2021-12-19,202151,52,52,52,52,4209102,7.232878e-6,8.700628,0,2,420910220215119700,2023-11-24,0.49159226,Joinville,597658,19.8571428571429,95.7361185714286,1,0,1,75.067077,59.8997584285714,23.784197,26.7142857142857,36,NA,NA,NA,NA,4209102,17.667042857142857,25.50677142857143,21.146328571428572,131.4065,59.94282857142857,94.79754285714286,79.00584285714285
2021-12-26,202152,52,52,52,52,4209102,2.87676e-4,8.700628,0,2,420910220215219700,2023-11-24,0.55876297,Joinville,597658,20.7142857142857,95.7976557142857,1,0,1,81.5674092857143,68.8065821428571,24.4467791428571,27.2857142857143,26,NA,NA,NA,NA,4209102,18.68057142857143,25.964014285714285,21.9493,145.3299,70.14642857142857,97.40917142857144,85.9197
2022-01-02,202201,104,104,104,104,4209102,0.9906051,17.401257,0,2,420910220220119700,2023-11-24,1.4265428,Joinville,597658,22.4285714285714,96.6375428571429,1,1,1,80.8168631428571,66.1867845714286,25.4426777142857,28.2857142857143,0,NA,NA,NA,NA,4209102,20.025,25.9314,22.634657142857144,233.4601,69.25655714285715,95.90677142857145,84.52345714285714
2022-01-09,202202,132,132,132,132,4209102,0.99998754,22.08621,0,3,420910220220219700,2023-11-24,1.825612,Joinville,597658,20.7142857142857,100,1,1,1,86.5485871428571,72.114284,24.1349205714286,27.1428571428571,3,NA,NA,NA,NA,4209102,19.331914285714287,25.018128571428573,21.718557142857144,244.27,73.88528571428571,97.66128571428573,88.17362857142857
2022-01-16,202203,117,117,117,117,4209102,0.9288688,19.576414,0,3,420910220220319700,2023-11-24,1.2230711,Joinville,597658,23.5714285714286,96.8261108571429,1,0,1,77.0225512857143,62.847556,28.316739,31.5714285714286,3,NA,NA,NA,NA,4209102,21.98634285714286,29.653714285714287,25.562414285714286,91.9582,64.76497142857143,98.4335,84.12025714285714
2022-01-23,202204,76,76,76,76,4209102,0.0032099509,12.716303,0,2,420910220220419700,2023-11-24,0.6708284,Joinville,597658,22.2857142857143,97.5103678571429,1,0,1,82.991718,71.2441264285714,25.7738094285714,28.4285714285714,2,NA,NA,NA,NA,4209102,20.70832857142857,26.676514285714283,23.286914285714285,385.0201,70.42292857142857,96.84902857142858,85.78555714285714
2022-01-30,202205,62,62,62,62,4209102,2.937138e-4,10.373826,0,2,420910220220519700,2023-11-24,0.5837698,Joinville,597658,22.1428571428571,98.3827942857143,1,0,1,82.7723142857143,64.5578184285714,26.0680277142857,30.1428571428571,4,NA,NA,NA,NA,4209102,20.3372,26.864071428571428,23.043857142857146,140.203,68.07351428571428,96.25565714285716,85.14692857142857
2022-02-06,202206,118,118,118,118,4209102,0.9833527,19.743732,0,2,420910220220619700,2023-11-24,1.3470618,Joinville,597658,21.2857142857143,95.8151242857143,1,1,1,78.8598627142857,64.8747028571429,24.9920631428571,27.8571428571429,13,NA,NA,NA,NA,4209102,19.456585714285715,25.16712857142857,22.213228571428573,158.2223,66.23141428571428,95.50214285714286,82.91831428571429
2022-02-13,202207,86,86,86,86,4209102,0.5843377,14.389501,0,2,420910220220719700,2023-11-24,1.0332079,Joinville,597658,19.5714285714286,98.3033071428571,1,0,1,80.3922937142857,61.7937332857143,24.4285715714286,28.2857142857143,19,NA,NA,NA,NA,4209102,18.511542857142857,26.174785714285715,22.067657142857144,430.3226,64.28005714285715,96.26712857142856,82.01661428571428
2022-02-20,202208,109,109,109,109,4209102,0.8640054,18.237856,0,2,420910220220819700,2023-11-24,1.1668795,Joinville,597658,22.4285714285714,97.4920771428571,1,0,1,83.096657,69.4736895714286,26.6111108571429,30.2857142857143,31,NA,NA,NA,NA,4209102,21.37782857142857,27.943157142857142,24.240042857142857,171.3804,71.17875714285715,96.83237142857143,86.22208571428571
2022-02-27,202209,177,177,177,177,4209102,0.9999964,29.615599,0,2,420910220220919700,2023-11-24,1.7269487,Joinville,597658,23.4285714285714,98.3402885714286,1,1,1,86.0765714285714,70.541544,26.566666,29.7142857142857,87,NA,NA,NA,NA,4209102,21.896585714285713,27.399471428571427,24.255085714285713,317.9647,73.83261428571429,97.56738571428572,88.27928571428572
2022-03-06,202210,275,275,275,275,4209102,1,46.012936,0,3,420910220221019700,2023-11-24,2.1379719,Joinville,597658,23.2857142857143,96.6864357142857,1,1,1,85.1635928571429,71.9275114285714,26.6290728571429,30.2857142857143,138,NA,NA,NA,NA,4209102,21.921342857142857,27.858,24.453842857142856,276.6282,71.47571428571429,97.08025714285714,86.97695714285715
2022-03-13,202211,563,563,563,563,4209102,1,94.201035,0,3,420910220221119700,2023-11-24,2.82771,Joinville,597658,21.7142857142857,98.3035114285714,1,1,2,90.9496092857143,83.2245994285714,23.1412905714286,25,374,NA,NA,NA,NA,4209102,19.92452857142857,25.108271428571427,22.06384285714286,282.1566,76.10437142857143,95.61752857142858,88.26358571428571
2022-03-20,202212,843,843,843,843,4209102,1,141.05057,0,3,420910220221219700,2023-11-24,2.4753065,Joinville,597658,20.5714285714286,95.8094771428571,1,1,2,84.2707521428571,69.1988614285714,23.3650798571429,26.1428571428571,626,NA,NA,NA,NA,4209102,18.6001,24.341214285714287,21.102785714285716,187.0055,71.1263,95.08085714285714,85.64442857142856
2022-03-27,202213,1046,1046,1046,1046,4209102,1,175.01648,0,4,420910220221319700,2023-11-24,1.8623582,Joinville,597658,18.8571428571429,99.1579742857143,1,1,2,87.8594827142857,76.3672405714286,21.7586994285714,25,794,NA,NA,NA,NA,4209102,17.174685714285715,23.03841428571429,19.62592857142857,253.9707,74.73605714285715,96.42797142857142,87.9026
