epiweek,geocodigo,temp_min_avg,temp_max_avg,temp_med_avg,precip_total,umid_min_avg,umid_max_avg,umid_med_avg
202203,4209102,21.98634285714286,29.653714285714287,25.562414285714286,91.9582,64.76497142857143,98.4335,84.12025714285714
202204,4209102,20.70832857142857,26.676514285714283,23.286914285714285,385.0201,70.42292857142857,96.84902857142858,85.78555714285714
202205,4209102,20.3372,26.864071428571428,23.043857142857142,140.203,68.07351428571428,96.25565714285715,85.14692857142857
202206,4209102,19.456585714285715,25.16712857142857,22.213228571428573,158.2223,66.23141428571428,95.50214285714286,82.91831428571429
202207,4209102,18.511542857142857,26.174785714285715,22.067657142857144,430.3226,64.28005714285715,96.26712857142857,82.01661428571428
202208,4209102,21.37782857142857,27.943157142857142,24.240042857142857,171.3804,71.17875714285715,96.83237142857143,86.22208571428571
202209,4209102,21.896585714285713,27.399471428571427,24.255085714285713,317.9647,73.83261428571429,97.56738571428572,88.27928571428572
202210,4209102,21.921342857142857,27.858,24.453842857142856,276.6282,71.47571428571429,97.08025714285714,86.97695714285715
202211,4209102,19.92452857142857,25.108271428571427,22.06384285714286,282.1566,76.10437142857143,95.61752857142858,88.26358571428571
202212,4209102,18.6001,24.341214285714287,21.102785714285716,187.00549999999998,71.1263,95.08085714285714,85.64442857142856
202213,4209102,17.174685714285715,23.038414285714286,19.62592857142857,253.9707,74.73605714285715,96.42797142857142,87.9026
202214,4209102,18.9601,23.943214285714287,21.0163,118.2769,76.20988571428572,97.65769999999999,89.80137142857143
202215,4209102,17.338157142857142,22.5058,19.684114285714287,249.7365,71.63542857142858,95.52657142857143,86.37808571428572
202216,4209102,15.140028571428571,22.612828571428572,18.640885714285716,166.7899,65.54648571428571,95.71415714285715,83.92958571428571
202217,4209102,17.854485714285715,24.83757142857143,20.757414285714283,64.6186,68.73785714285714,96.38422857142857,85.67681428571429
202218,4209102,16.317714285714285,20.784542857142856,18.2738,502.667,71.10992857142857,95.14022857142857,86.20372857142857
202219,4209102,15.066457142857143,20.506714285714285,17.558028571428572,72.1904,70.543,95.28107142857144,86.10948571428571
202220,4209102,10.844100000000001,18.995514285714286,14.746414285714286,3.7664999999999997,49.99392857142857,81.73942857142858,68.73582857142857
202221,4209102,13.565442857142857,22.245857142857144,16.957642857142858,13.2162,63.42811428571429,97.41778571428571,86.20145714285714
202222,4209102,13.207342857142857,16.57497142857143,14.578914285714285,599.3948,81.57152857142857,96.04052857142857,90.07834285714286
202223,4209102,14.173942857142857,18.647671428571428,16.062385714285714,210.2071,74.79185714285714,96.76907142857142,88.78594285714286
202224,4209102,10.332342857142857,19.66634285714286,14.253357142857142,9.9355,59.361157142857145,88.97208571428571,77.57821428571428
202225,4209102,13.967657142857142,21.35762857142857,16.855414285714286,14.943100000000001,70.26055714285714,95.64492857142857,86.64001428571429
202226,4209102,12.365285714285713,18.904457142857144,14.953228571428571,9.6686,67.49552857142858,92.62989999999999,84.06385714285715
202227,4209102,14.700042857142858,23.61265714285714,18.31492857142857,5.274,59.953671428571425,92.00231428571429,80.40335714285715
202228,4209102,14.9057,22.395114285714286,17.8031,47.1664,64.1636,93.25604285714286,81.90165714285715
202229,4209102,14.680842857142856,21.478042857142857,17.530571428571427,12.4364,68.49815714285714,93.64255714285714,84.33688571428571
202230,4209102,14.096457142857142,22.39722857142857,17.540285714285716,6.022,55.870985714285716,92.55374285714286,78.04835714285714
202231,4209102,13.180057142857143,21.5463,16.683185714285713,36.9165,62.29871428571428,95.18017142857143,82.79735714285714
202232,4209102,13.257642857142857,17.15882857142857,14.860857142857142,1003.0567,80.94468571428571,95.67282857142857,90.2386
202233,4209102,13.171614285714286,19.554957142857145,15.9216,245.7966,66.42492857142857,93.82865714285714,80.68787142857143
202234,4209102,13.062114285714285,20.596442857142858,16.19702857142857,21.666800000000002,67.77267142857143,98.20152857142857,87.06415714285714
202235,4209102,11.211314285714286,18.606985714285713,14.57077142857143,104.4792,68.24771428571428,93.04461428571429,82.35237142857143
202236,4209102,13.293114285714285,21.8281,17.041757142857143,200.20069999999998,67.27567142857143,95.10815714285714,83.64552857142857
202237,4209102,13.018657142857142,17.521,14.930557142857143,374.2104,76.08888571428571,96.77674285714286,88.52199999999999
202238,4209102,12.1914,20.403457142857143,15.967171428571428,77.2671,58.9386,89.20075714285714,77.27987142857143
202239,4209102,13.6052,18.541485714285713,15.7202,191.92929999999998,74.82351428571428,95.03117142857143,86.55048571428571
202240,4209102,14.838871428571428,20.933442857142857,17.437271428571428,151.8199,66.43707142857143,95.36241428571428,83.238
202241,4209102,15.404885714285713,20.93062857142857,17.645414285714285,269.6105,78.22914285714286,97.06914285714286,90.28064285714285
202242,4209102,16.81622857142857,22.178685714285713,19.219471428571428,319.2113,77.98754285714286,98.02969999999999,90.39535714285715
202243,4209102,17.384685714285713,24.756485714285713,20.518542857142858,92.3362,67.1806,97.22371428571428,84.56755714285714
202244,4209102,13.803228571428571,20.2601,16.817557142857144,233.51989999999998,64.6983,91.96185714285714,79.97062857142858
202245,4209102,13.886800000000001,21.69732857142857,17.422857142857143,80.639,65.243,96.45685714285715,83.44458571428571
202246,4209102,16.263957142857144,25.493342857142856,20.8052,102.38730000000001,51.63601428571429,91.71104285714286,72.36147142857143
202247,4209102,17.95172857142857,23.462514285714285,20.31492857142857,213.3444,68.44434285714286,96.08722857142857,84.96025714285715
202248,4209102,19.2863,23.4515,21.0328,775.3428,82.14377142857143,98.66744285714286,92.49364285714286
202249,4209102,20.507,26.879185714285715,23.197314285714285,266.3025,72.88058571428571,98.40095714285714,88.64025714285714
202250,4209102,18.804142857142857,25.169857142857143,21.653557142857142,308.2712,65.9174,94.25962857142856,81.09078571428572
202251,4209102,17.274028571428573,21.769185714285715,19.282485714285716,280.8214,75.66282857142858,95.81485714285715,87.1362
202252,4209102,18.973385714285715,25.866585714285716,22.178542857142858,143.6183,67.02622857142858,97.45222857142858,84.28737142857143
202301,4209102,18.054742857142855,24.996114285714285,21.196585714285714,308.27459999999996,64.6646142857143,96.72347142857143,83.72588571428572
202302,4209102,18.90742857142857,26.063728571428573,22.1943,157.374,68.1546,96.87247142857143,85.20992857142858
202303,4209102,21.193471428571428,26.323128571428573,23.171185714285716,514.6742,77.28067142857142,98.09571428571428,90.06565714285715
202304,4209102,20.208414285714287,28.83172857142857,24.1093,93.6129,57.21974285714286,97.55878571428572,80.91245714285715
202305,4209102,21.64485714285714,27.624057142857144,24.2874,840.4594,68.97401428571429,96.45145714285714,84.72317142857143
202306,4209102,20.17037142857143,27.50164285714286,23.562328571428573,91.2986,64.83907142857143,97.01081428571429,83.67361428571428
202307,4209102,20.787985714285714,27.536657142857145,23.73712857142857,330.3589,64.81024285714285,95.89165714285714,83.82667142857143
202308,4209102,19.193942857142858,24.502771428571428,21.529885714285715,234.0566,74.12717142857143,95.1294,85.54605714285714
202309,4209102,20.267857142857142,26.62204285714286,23.105085714285714,186.4355,70.10211428571428,95.88805714285715,85.4207
202310,4209102,20.677014285714286,26.627514285714284,23.22907142857143,454.9466,73.26378571428572,96.254,87.28831428571428
202311,4209102,19.8796,25.265685714285713,22.244957142857142,198.0941,75.21945714285715,98.33495714285715,88.96344285714285
202312,4209102,20.44867142857143,28.116128571428572,23.728285714285715,58.291399999999996,62.348414285714284,97.46442857142857,84.05332857142857
202313,4209102,19.844942857142858,26.514757142857142,22.721614285714285,131.0493,65.88694285714286,96.10744285714286,84.09325714285714
202314,4209102,17.384571428571427,22.83017142857143,19.811785714285715,175.9433,71.22124285714285,95.63998571428571,85.6417
202315,4209102,17.742,23.849442857142858,20.36487142857143,128.0941,70.14177142857143,96.90481428571428,86.8068
202316,4209102,15.299557142857143,22.164614285714286,18.485185714285716,334.35269999999997,65.00057142857143,93.98604285714286,81.51528571428571
202317,4209102,16.3967,22.278885714285714,19.033485714285714,53.0419,70.68608571428571,97.18237142857143,86.88341428571428
202318,4209102,17.986671428571427,24.502514285714287,20.76087142857143,11.7472,69.18065714285714,98.52025714285715,88.08251428571428
202319,4209102,15.792157142857143,21.549614285714284,18.590257142857144,85.5429,66.2467,96.24657142857143,84.20147142857142
